noise,poly_name,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,chebyshev_T2,2,1.0,2.0,20000,1337,1.0,1.972851440820638,12.822022835851485,13.768462761758277,0.9728514408206379,2.0,13.0,14.0,1.0,0.013690551088347346,0.01653837416012305,0.972851440820638,12.822022835851485,12.822759880117001,-0.027148559179361986,1.0,13.0,13.0,0.0,0.013690551088347346,0.013633855375615301,1.0,0.931313836700205,1.0,0.9285714285714286
laplace,chebyshev_T2,2,3.0,0.2,20000,1337,17.0,115.22951759509945,54418.03221078555,64067.07033775151,98.22951759509945,116.99999999999999,57199.99999999999,67199.99999999999,99.99999999999999,0.04863580051074195,0.04662097711679281,15.229517595099459,54418.03221078555,54421.16681873162,-1.770482404900541,17.0,57199.99999999999,57199.99999999999,0.0,0.04863580051074195,0.04858099967252405,1.0,0.8494405399190534,1.0,0.8511904761904763
laplace,chebyshev_T2,2,3.0,0.5,20000,1337,17.0,32.6195872538751,2380.4268416851205,2624.3983476665376,15.619587253875103,33.0,2432.0,2688.0,16.0,0.021206068386052424,0.02366132899310358,16.619587253875103,2380.4268416851205,2380.5715555425345,-0.38041274612489673,17.0,2432.0,2432.0,0.0,0.021206068386052424,0.021146564332839433,1.0,0.9070923084748931,1.0,0.9047619047619048
laplace,chebyshev_T2,2,3.0,1.0,20000,1337,17.0,20.864423662910102,365.2470884279498,380.1808586744094,3.8644236629101023,21.0,368.0,384.0,4.0,0.007480737967527742,0.009945680535392132,16.864423662910102,365.2470884279498,365.2654693711286,-0.1355763370898977,17.0,368.0,368.0,0.0,0.007480737967527742,0.007430789752368004,1.0,0.9607676479155556,1.0,0.9583333333333334
laplace,chebyshev_T2,2,3.0,2.0,20000,1337,17.0,17.94586934044819,76.51737735829231,77.4120461674922,0.9458693404481906,18.0,77.0,78.0,1.0,0.006267826515684317,0.007537869647535809,16.94586934044819,76.51737735829231,76.52030748659583,-0.0541306595518094,17.0,77.0,77.0,0.0,0.006267826515684317,0.006229772901352913,1.0,0.9884806212334579,1.0,0.9871794871794872
laplace,chebyshev_T4,4,0.0,0.2,20000,1337,1.0,111984.2798647171,910113769810.8907,922654024780.1506,111983.2798647171,119600.99999999997,992256799999.9995,1006560959999.9995,119599.99999999997,0.08278404359547731,0.08336001350563896,-5976.819056106246,609000993368.2938,609036727688.9612,-5977.819056106246,1.0,661536799999.9996,661536799999.9998,0.0,0.07941479088042545,0.07936077374839706,0.6691482027514384,0.6600922028536992,0.6666991851303009,0.657224774543213
laplace,chebyshev_T4,4,0.0,0.5,20000,1337,1.0,2814.7461922202287,592244892.1699069,600162059.8041407,2813.7461922202287,3009.0,645681152.0,654729216.0,3008.0,0.0827595163101387,0.08334309033776081,-151.29794015284938,396442209.87660605,396465404.5391808,-152.29794015284938,1.0,430592000.0,430592000.0,0.0,0.07930892845987374,0.07925506154508023,0.6693889894501146,0.6605972471311581,0.6668802375076918,0.6576642518423983
laplace,chebyshev_T4,4,0.0,1.0,20000,1337,1.0,165.023027121682,2255617.8190465965,2282521.372472756,164.023027121682,177.0,2458880.0,2489856.0,176.0,0.08266453871413142,0.08327173440040063,-8.354731151635423,1512172.4484271137,1512259.9594220333,-9.354731151635423,1.0,1641728.0,1641728.0,0.0,0.07891413898824062,0.0788608347899084,0.6704027764181603,0.6625392329990476,0.6676730869338886,0.6593666461032285
laplace,chebyshev_T4,4,0.0,2.0,20000,1337,1.0,8.292411722084537,7959.54371390094,8012.722982625335,7.2924117220845375,9.0,8672.0,8736.0,8.0,0.08215593705016835,0.08279269887530505,0.4563018300022017,5389.973626929893,5390.269234629952,-0.5436981699977983,1.0,5840.0,5840.0,0.0,0.07705931045721014,0.07700869270035071,0.6771711822521405,0.6727137885982242,0.6734317343173432,0.6684981684981685
laplace,chebyshev_T4,4,1.0,0.2,20000,1337,1.0,114868.62618242092,923351579631.9948,936546151176.7792,114867.62618242092,122000.99999999997,1011875372799.9995,1026759372799.9995,121999.99999999997,0.08748487763176521,0.08786208727484662,-5330.580136167761,613981563413.4011,614009989160.1495,-5331.580136167761,1.0,674811692799.9996,674811692799.9998,0.0,0.09014385796161258,0.09010173399273119,0.6649488417598265,0.6556110325034598,0.6668921004893142,0.657224770161845
laplace,chebyshev_T4,4,1.0,0.5,20000,1337,1.0,3226.4163467667504,658996780.3315333,669400090.9415236,3225.4163467667504,3393.0,726784000.0,738289664.0,3392.0,0.09327010455440225,0.09330968103391524,-113.2666590633083,435023126.5845405,435036183.453914,-114.2666590633083,1.0,485545984.0,485545984.0,0.0,0.10405370259526132,0.10402681148751096,0.6601293656786693,0.6498896390080073,0.6680746741810497,0.6576632555971961
laplace,chebyshev_T4,4,1.0,1.0,20000,1337,1.0,263.74528970720917,3403817.804697132,3472852.8919604574,262.74528970720917,273.0,3768064.0,3842048.0,272.0,0.09666666895861317,0.0960933096201668,-4.337327748230786,2240337.847481556,2240366.3345490484,-5.337327748230786,1.0,2533120.0,2533120.0,0.0,0.11558163550027012,0.11557038965818893,0.658183832398426,0.6451083314629953,0.6722603437733542,0.6593150319829424
laplace,chebyshev_T4,4,1.0,2.0,20000,1337,1.0,32.42833128679911,29095.20340370065,30082.943411173444,31.428331286799107,33.0,31840.0,32864.0,32.0,0.08620592325060776,0.08462319221112936,0.7541139969514487,19591.978710292307,19592.039170218803,-0.24588600304855135,1.0,21904.0,21904.0,0.0,0.10555246939863462,0.10554970917554772,0.6733748665871291,0.6512673611233767,0.6879396984924623,0.6665043816942551
laplace,chebyshev_T4,4,3.0,0.2,20000,1337,577.0,135390.7478719698,1062511263945.3848,1080686010560.672,134813.7478719698,141776.99999999997,1173142572799.9995,1193080012799.9995,141199.99999999997,0.09430337916265824,0.0942049158761396,-3684.6732421495362,700095405734.897,700113567593.7198,-4261.673242149536,577.0,784223532799.9996,784223532799.9998,0.0,0.10727569824987367,0.10725253921668586,0.6589063377410777,0.6478417974805587,0.6684810107336341,0.6573100918517039
laplace,chebyshev_T4,4,3.0,0.5,20000,1337,577.0,6887.928628596583,1356327157.113476,1396154977.2687156,6310.928628596583,7041.0,1490622464.0,1532405760.0,6464.0,0.09009344091471036,0.08891299307781536,496.96787585256294,900329106.1329691,900335511.2738649,-80.03212414743706,577.0,1011881984.0,1011881984.0,0.0,0.11024297263012725,0.11023664270134405,0.6637993653751223,0.6448678878294604,0.678831835986607,0.6603224879551484
laplace,chebyshev_T4,4,3.0,1.0,20000,1337,577.0,1600.1425264267057,21019568.1594944,22066388.788877226,1023.1425264267057,1617.0,22425344.0,23506944.0,1040.0,0.06268692424542517,0.06128211353729237,566.6501906070208,14865401.607881853,14865508.726436323,-10.349809392979182,577.0,16078592.0,16078592.0,0.0,0.07545377058626443,0.07544710840126284,0.7072172698832183,0.6736720207671417,0.7169830705829975,0.6839932915142011
laplace,chebyshev_T4,4,3.0,2.0,20000,1337,577.0,796.1432074854614,948453.9169858132,996477.662372829,219.1432074854614,801.0,977504.0,1027680.0,224.0,0.029718633390949625,0.03036191969014767,572.7927754000831,773696.6270960399,773714.3278348742,-4.207224599916913,577.0,800144.0,800144.0,0.0,0.03305326654197252,0.03303114460037923,0.8157450912900945,0.7764492442233907,0.8185582872295152,0.7785925579947065
laplace,chebyshev_T6,6,0.0,0.2,20000,1337,-1.0,328546450.2211451,7.575576012227063e+19,7.586370289288064e+19,328546451.2211451,359280898.9999999,1.1951250764745998e+20,1.196415904125648e+20,359280899.9999999,0.3661269300303174,0.3659086056004701,-7877733.768689435,3.855803963288448e+19,3.855810169155807e+19,-7877732.768689435,-1.0,7.432459545874e+19,7.432459545874e+19,0.0,0.48122099562197673,0.4812201606537781,0.5089783215250085,0.5082549390714821,0.6218980500181951,0.6212270766582387
laplace,chebyshev_T6,6,0.0,0.5,20000,1337,-1.0,1331364.2260248677,1262997349957304.0,1264769883322372.5,1331365.2260248677,1456271.0,1995577974035712.0,1997698702173696.0,1456272.0,0.3671019792811654,0.366886567055294,-31498.122770334685,642347284476584.0,642348276545326.8,-31497.122770334685,-1.0,1241181421344000.0,1241181421344000.0,0.0,0.4824710768059796,0.4824702775120765,0.508589574236477,0.5078775870737594,0.6219658853188907,0.6213056153029836
laplace,chebyshev_T6,6,0.0,1.0,20000,1337,-1.0,20025.75043430998,301485778856.6364,301886849589.5945,20026.75043430998,21923.0,479007412560.0,479488074336.0,21924.0,0.370603103519045,0.3703975849500522,-450.5238533851337,152910551885.1719,152910753956.86667,-449.5238533851337,-1.0,298043262288.0,298043262288.0,0.0,0.48695182467364745,0.48695114667914013,0.5071899326896094,0.5065167766159537,0.6222101255075408,0.621586392322131
laplace,chebyshev_T6,6,0.0,2.0,20000,1337,-1.0,269.67022271645976,67231179.64288369,67304442.01234908,270.67022271645976,296.0,109301157.0,109389366.0,297.0,0.38489965259120096,0.3847259155670663,-5.446568514405734,33710375.39792446,33710395.169896014,-4.446568514405734,-1.0,68118165.0,68118165.0,0.0,0.5051191499664669,0.50511885970657,0.5014098455060003,0.5008643436002456,0.6232154065853118,0.6227128604072905
laplace,chebyshev_T6,6,1.0,0.2,20000,1337,1.0,337708585.66283077,7.1769474400898925e+19,7.188352148905389e+19,337708584.66283077,366490500.9999999,1.2190809368119507e+20,1.2204240896778533e+20,366490499.9999999,0.4112821205408635,0.4109955539469196,-7377589.709706271,3.534286182952477e+19,3.5342916258369446e+19,-7377590.709706271,1.0,7.581604895229718e+19,7.581604895229716e+19,0.0,0.5338340322672024,0.533833314360566,0.4924497793045297,0.49166923832120984,0.6219115291111486,0.6212270766657005
laplace,chebyshev_T6,6,1.0,0.5,20000,1337,1.0,1530561.070515314,1220590233086543.8,1222932847216000.0,1530560.070515314,1642129.0,2249960336293248.0,2252656920661632.0,1642128.0,0.4575058887049383,0.45711535742566156,-31397.507956046557,579428662250252.8,579429648116554.6,-31398.507956046557,1.0,1399588398235008.0,1399588398235008.0,0.0,0.5860006677813575,0.5859999633840483,0.47471186196946197,0.4738033240628241,0.6220502538017154,0.6213056171127613
laplace,chebyshev_T6,6,1.0,1.0,20000,1337,1.0,32021.391723905348,387454133774.7269,388479439260.8794,32020.391723905348,33829.0,738744293232.0,739888626816.0,33828.0,0.47552334776135,0.474948762312184,-680.3735107815122,182764664333.40552,182765128603.2667,-681.3735107815122,1.0,459904785264.0,459904785264.0,0.0,0.6026032557402229,0.6026022462489627,0.47170657995784426,0.47046280995204137,0.622549357710664,0.6215865045028891
laplace,chebyshev_T6,6,1.0,2.0,20000,1337,1.0,1071.7793739119002,243593989.69341844,244740558.16101363,1070.7793739119002,1114.0,410300973.0,411539742.0,1113.0,0.4063041383686447,0.40530516695271285,-22.767433851463633,124244018.00275965,124244582.89367151,-23.767433851463633,1.0,256273533.0,256273533.0,0.0,0.5151898186740975,0.5151876144241883,0.510045498902211,0.5076583294050168,0.6245988917018727,0.6227187968640948
laplace,chebyshev_T6,6,3.0,0.2,20000,1337,19601.0,398516759.72708523,7.58057260162409e+19,7.596452600175444e+19,398497158.72708523,425914900.9999999,1.4164954058553678e+20,1.4183092739209888e+20,425895299.9999999,0.4648360615722245,0.46440083697861884,-8211285.573280536,3.579817695441553e+19,3.5798244701909307e+19,-8230886.573280536,19601.0,8.810922276390799e+19,8.8109222763908e+19,0.0,0.5937068126189456,0.5937060437154003,0.47223579056212717,0.4712494974441429,0.6220226511126746,0.6212271497056883
laplace,chebyshev_T6,6,3.0,0.5,20000,1337,19601.0,3281361.9606710356,2632881861715099.5,2643520946279657.0,3261760.9606710356,3425057.0,4687674608861568.0,4699271739429504.0,3405456.0,0.4383394579611165,0.43746157003455544,-50327.62406629968,1297574734812215.0,1297579624824679.0,-69928.62406629967,19601.0,2919764927889792.0,2919764927889792.0,0.0,0.5555893139143863,0.5555876391177554,0.4928343932480719,0.4908527873217043,0.6228599831503399,0.6213228537927143
laplace,chebyshev_T6,6,3.0,1.0,20000,1337,19601.0,212494.90216428565,3362276409228.5215,3399484466720.6855,192893.90216428565,217781.0,4779877701744.0,4819153014144.0,198180.0,0.29657689609887894,0.29458880912406193,16363.829649802195,1861298651456.718,1861309130728.5945,-3237.1703501978045,19601.0,2999862385776.0,2999862385776.0,0.0,0.3795386547455776,0.3795351614947118,0.5535828780608181,0.5475268820757717,0.6276023306373428,0.6224874738302638
laplace,chebyshev_T6,6,3.0,2.0,20000,1337,19601.0,44038.334105412345,17494506676.613937,18091689974.79349,24437.334105412345,44522.0,20007344493.0,20628400734.0,24921.0,0.12559576895700642,0.12297176072527372,19265.636152506995,11252845492.384018,11252957961.294226,-335.36384749300487,19601.0,13330441917.0,13330441917.0,0.0,0.15585352965429242,0.1558450926564113,0.6432216523959741,0.6219959537761576,0.6662774223567721,0.6462179055416832
laplace,chebyshev_T10,10,0.0,0.2,20000,1337,-1.0,1.520178812031512e+16,1.3689331206197196e+36,1.3691642149817752e+36,1.520178812031512e+16,1.812385259400249e+16,6.079021875229685e+37,6.079054722632971e+37,1.812385259400249e+16,0.9774810298643976,0.9774773500576622,-1411247454363797.0,1.013229238478634e+35,1.0132491546724087e+35,-1411247454363796.0,-1.0,3.622980357740942e+37,3.622980357740941e+37,0.0,0.9972033267132853,0.997203271741434,0.07401597807933395,0.07400493991773631,0.5959808061398124,0.5959775858329088
laplace,chebyshev_T10,10,0.0,0.5,20000,1337,-1.0,1583895909749.9717,1.4920991936567771e+28,1.4923500662820696e+28,1583895909750.9717,1889375693199.0,6.665514177012056e+29,6.665549874417156e+29,1889375693200.0,0.9776146422611669,0.9776109984262541,-148004839830.73315,1.0962086319222313e+27,1.0962305373548442e+27,-148004839829.73315,-1.0,3.9726006791298485e+29,3.972600679129849e+29,0.0,0.9972405768400504,0.9972405216987603,0.07346754402002503,0.07345666155166339,0.595993133257522,0.5959899414115807
laplace,chebyshev_T10,10,0.0,1.0,20000,1337,-1.0,1511975510.31089,1.3792584759328985e+22,1.3794870829275786e+22,1511975511.31089,1807132899.0,6.29433670313139e+23,6.29436936042457e+23,1807132900.0,0.97808731021258,0.9780837919744428,-144634858.20445624,9.863950582456897e+20,9.864159774876084e+20,-144634857.20445624,-1.0,3.751658491981909e+23,3.75165849198191e+23,0.0,0.9973707759905284,0.9973707202305439,0.0715163310907707,0.07150599593830297,0.5960371471890731,0.5960340547490292
laplace,chebyshev_T10,10,0.0,2.0,20000,1337,-1.0,1348216.0628605147,1.1594602155839584e+16,1.159641984508817e+16,1348217.0628605147,1624824.0,5.770830452169932e+17,5.770856852732737e+17,1624825.0,0.9799082606014186,0.9799052027436848,-141799.70652610913,740234189248999.5,740254296122171.8,-141798.70652610913,-1.0,3.440644271812831e+17,3.4406442718128314e+17,0.0,0.9978485593662986,0.9978485009270309,0.06384300032892314,0.0638347270977531,0.5962130234685875,0.5962102959084049
laplace,chebyshev_T10,10,1.0,0.2,20000,1337,1.0,1.49884653939932e+16,1.0711301660743891e+36,1.0713548201692556e+36,1.49884653939932e+16,1.848753951488249e+16,6.201007449235304e+37,6.201041628147035e+37,1.848753951488249e+16,0.9827265137988751,0.9827229861624168,-1874775214444602.2,6.126641790081937e+34,6.126993268292406e+34,-1874775214444603.2,1.0,3.695681819192442e+37,3.6956818191924405e+37,0.0,0.9983422161079276,0.9983421210028218,0.05719792032872732,0.05718920709503549,0.5959808707612803,0.5959775858329089
laplace,chebyshev_T10,10,1.0,0.5,20000,1337,1.0,1660982228516.2305,9.66417976538967e+27,9.666938627353117e+27,1660982228515.2305,2130509089681.0,7.516201720081105e+29,7.516247110770914e+29,2130509089680.0,0.987142202770357,0.9871386098875059,-270837756566.6194,3.693183344080119e+26,3.693916874983945e+26,-270837756567.6194,1.0,4.4796076751833194e+29,4.47960767518332e+29,0.0,0.9991755565192594,0.9991753927703428,0.038215176390928876,0.03821185814226451,0.5959935406224012,0.5959899414115808
laplace,chebyshev_T10,10,1.0,1.0,20000,1337,1.0,2126167597.636277,1.2359805920051353e+22,1.2364326508700342e+22,2126167596.636277,2788551781.0,9.712641708235159e+23,9.712719468445454e+23,2788551780.0,0.987274516767594,0.9872699643504896,-395385656.1914336,5.428091952412603e+20,5.429655250591731e+20,-395385657.1914336,1.0,5.789111567417444e+23,5.789111567417447e+23,0.0,0.9990623618340743,0.9990620917929529,0.043917291157513985,0.043913877935616415,0.5960388266468194,0.5960340547490361
laplace,chebyshev_T10,10,1.0,2.0,20000,1337,1.0,4877327.898612787,5.508253306502739e+16,5.510632138270331e+16,4877326.898612787,6112906.0,2.1710719108891648e+18,2.1711092784967035e+18,6112905.0,0.9746288767365295,0.9746183566490677,-727899.2484036094,5571358802181024.0,5571888640952649.0,-727900.2484036094,1.0,1.2944377053965786e+18,1.2944377053965786e+18,0.0,0.995695923582144,0.9956955142625071,0.10114565347972988,0.10111160573134437,0.596220557644468,0.5962102959151183
laplace,chebyshev_T10,10,3.0,0.2,20000,1337,22619537.0,1.6629746225122672e+16,8.897182365071329e+35,8.899947849658926e+35,1.6629746202503136e+16,2.1485196870686024e+16,7.206461772104326e+37,7.206507933472686e+37,2.148519684806649e+16,0.9876538825203907,0.9876501241213923,-2831787422992559.5,3.2150768825856797e+34,3.2158787845993926e+34,-2831787445612096.5,22619537.0,4.294917200476814e+37,4.294917200476813e+37,0.0,0.9992514228487971,0.9992512361392573,0.03613589955408208,0.03613368121839765,0.5959814033985606,0.5959775858329168
laplace,chebyshev_T10,10,3.0,0.5,20000,1337,22619537.0,3476158822604.907,2.9425410748476905e+28,2.943749427137918e+28,3476136203067.907,4444585208097.0,1.5679906072085618e+30,1.5680103613451653e+30,4444562588560.0,0.9812336817496236,0.9812262118943365,-575124400843.433,2.2687496293680408e+27,2.269080423463094e+27,-575147020380.433,22619537.0,9.34518403510684e+29,9.345184035106841e+29,0.0,0.9975722793464044,0.9975719253736053,0.07710171486681708,0.07708130327074829,0.5959974499938964,0.5959899414880009
laplace,chebyshev_T10,10,3.0,1.0,20000,1337,22619537.0,15677364217.643326,3.468498980900684e+23,3.4709496912108444e+23,15654744680.643326,18192201717.0,6.336627363521196e+24,6.336957497237793e+24,18169582180.0,0.9452626960381448,0.945226874367963,-1437614279.6597571,6.138375927205367e+22,6.138589155485298e+22,-1460233816.6597571,22619537.0,3.777042960074772e+24,3.777042960074772e+24,0.0,0.9837481966922508,0.9837476321546426,0.17697499584132445,0.17685618351166146,0.5960651847414157,0.5960341317929214
laplace,chebyshev_T10,10,3.0,2.0,20000,1337,22619537.0,304843947.4309847,2.5490682853921743e+19,2.557033347176486e+19,282224410.4309847,321354522.0,1.1630390018403343e+20,1.1639314277529636e+20,298734985.0,0.7808269300205188,0.7803106535139286,12812655.605915742,8.96574909419128e+18,8.965845269113955e+18,-9806881.394084258,22619537.0,6.940242119979786e+19,6.940242119979786e+19,0.0,0.8708150387379079,0.8708136529804515,0.3517265169227077,0.35063466336933674,0.5967333949246669,0.5962758590837539
